Year,quarter,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,Total_Bene_TH_Elig,Total_PartB_Enrl,Total_Bene_Telehealth,Pct_Telehealth
2020,2,Alabama,All,Black/African American,All,All,All,All,61497,91927,24647,0.4008
2020,2,Alabama,All,Hispanic,All,All,All,All,2791,4418,973,0.3486
2020,2,Alabama,All,Non-Hispanic White,All,All,All,All,294562,398796,110769,0.376
2020,2,Alabama,All,Other/Unknown,All,All,All,All,,,,
2020,2,Alabama,Medicare & Medicaid,All,All,All,All,All,72952,97224,29076,0.3986
2020,2,Alabama,Medicare Only,All,All,All,All,All,292070,407599,109542,0.3751
2020,2,Alaska,All,All,All,Aged,All,All,43463,78386,19033,0.4379
2020,2,Alaska,All,All,All,All,0-64,All,6767,10668,3918,0.579
2020,2,Alaska,All,All,All,All,65-74,All,25787,49510,11474,0.445
2020,2,Alaska,All,All,All,All,75-84,All,13827,22536,5944,0.4299
2020,2,Alaska,All,All,All,All,85 and over,All,4156,6669,1739,0.4184
2020,2,Alaska,All,All,All,All,All,All,50537,89383,23075,0.4566
2020,2,Alaska,All,All,All,All,All,Rural,23844,42293,10548,0.4424
2020,2,Alaska,All,All,All,All,All,Unknown,,,,
2020,2,Alaska,All,All,All,All,All,Urban,24868,43613,11777,0.4736
2020,2,Alaska,All,All,All,Disabled,All,All,6442,10320,3783,0.5872
2020,2,Alaska,All,All,All,ESRD,All,All,632,678,259,0.4098
2020,2,Alaska,All,All,Female,All,All,All,27335,45086,13089,0.4788
2020,2,Alaska,All,All,Male,All,All,All,23202,44298,9986,0.4304
2020,2,Alaska,All,American Indian/Alaska Native,All,All,All,All,6900,11091,3705,0.537
2020,2,Alaska,All,Asian/Pacific Islander,All,All,All,All,1869,3743,750,0.4013
2020,2,Alaska,All,Black/African American,All,All,All,All,1287,2291,676,0.5253
2020,2,Alaska,All,Hispanic,All,All,All,All,1235,2439,595,0.4818
2020,2,Alaska,All,Non-Hispanic White,All,All,All,All,37604,66492,16624,0.4421
2020,2,Alaska,All,Other/Unknown,All,All,All,All,,,,
2020,2,Alaska,Medicare & Medicaid,All,All,All,All,All,12631,19550,6816,0.5396
2020,2,Alaska,Medicare Only,All,All,All,All,All,37906,69833,16259,0.4289
2020,2,Arizona,All,All,All,Aged,All,All,429848,625645,187918,0.4372
2020,2,Arizona,All,All,All,All,0-64,All,34086,52278,19283,0.5657
2020,2,Arizona,All,All,All,All,65-74,All,230765,357699,101665,0.4406
2020,2,Arizona,All,All,All,All,75-84,All,150244,202146,66096,0.4399
2020,2,Arizona,All,All,All,All,85 and over,All,52401,69409,22564,0.4306
2020,2,Arizona,All,All,All,All,All,All,467496,681532,209608,0.4484
2020,2,Arizona,All,All,All,All,All,Rural,66821,106328,26389,0.3949
2020,2,Arizona,All,All,All,All,All,Unknown,,,,
2020,2,Arizona,All,All,All,All,All,Urban,399716,573641,182894,0.4576
2020,2,Arizona,All,All,All,Disabled,All,All,30850,48841,17118,0.5549
2020,2,Arizona,All,All,All,ESRD,All,All,6798,7046,4572,0.6726
2020,2,Arizona,All,All,Female,All,All,All,256935,363052,119362,0.4646
2020,2,Arizona,All,All,Male,All,All,All,210561,318481,90246,0.4286
2020,2,Arizona,All,American Indian/Alaska Native,All,All,All,All,16473,24275,9283,0.5635
2020,2,Arizona,All,Asian/Pacific Islander,All,All,All,All,6291,10875,2836,0.4508
2020,2,Arizona,All,Black/African American,All,All,All,All,10375,16033,5567,0.5366
2020,2,Arizona,All,Hispanic,All,All,All,All,33379,56855,15935,0.4774
2020,2,Arizona,All,Non-Hispanic White,All,All,All,All,388631,554692,170578,0.4389
2020,2,Arizona,All,Other/Unknown,All,All,All,All,,,,
2020,2,Arizona,Medicare & Medicaid,All,All,All,All,All,51602,79025,27478,0.5325
2020,2,Arizona,Medicare Only,All,All,All,All,All,415894,602507,182130,0.4379
2020,2,Arkansas,All,All,All,Aged,All,All,239186,339616,82869,0.3465
2020,2,Arkansas,All,All,All,All,0-64,All,45146,65988,20152,0.4464
2020,2,Arkansas,All,All,All,All,65-74,All,122337,183192,41992,0.3432
2020,2,Arkansas,All,All,All,All,75-84,All,84676,112999,29481,0.3482
2020,2,Arkansas,All,All,All,All,85 and over,All,34168,45495,12271,0.3591
2020,2,Arkansas,All,All,All,All,All,All,286327,407675,103896,0.3629
2020,2,Arkansas,All,All,All,All,All,Rural,130213,186247,43283,0.3324
2020,2,Arkansas,All,All,All,All,All,Unknown,,,,
2020,2,Arkansas,All,All,All,All,All,Urban,154687,219396,60148,0.3888
2020,2,Arkansas,All,All,All,Disabled,All,All,42909,63582,19220,0.4479
2020,2,Arkansas,All,All,All,ESRD,All,All,4232,4477,1807,0.427
2020,2,Arkansas,All,All,Female,All,All,All,164676,224668,62762,0.3811
2020,2,Arkansas,All,All,Male,All,All,All,121651,183007,41134,0.3381
2020,2,Arkansas,All,American Indian/Alaska Native,All,All,All,All,1003,1399,430,0.4287
2020,2,Arkansas,All,Asian/Pacific Islander,All,All,All,All,1337,2487,445,0.3328
2020,2,Arkansas,All,Black/African American,All,All,All,All,27543,40556,11078,0.4022
2020,2,Arkansas,All,Hispanic,All,All,All,All,3353,5776,1113,0.3319
2020,2,Arkansas,All,Non-Hispanic White,All,All,All,All,249914,352453,89720,0.359
2020,2,Arkansas,All,Other/Unknown,All,All,All,All,,,,
2020,2,Arkansas,Medicare & Medicaid,All,All,All,All,All,56468,76194,23845,0.4223
2020,2,Arkansas,Medicare Only,All,All,All,All,All,229859,331481,80051,0.3483
2020,2,California,All,All,All,Aged,All,All,1639773,2543014,891779,0.5438
2020,2,California,All,All,All,All,0-64,All,235622,360582,144532,0.6134
2020,2,California,All,All,All,All,65-74,All,819548,1372636,446752,0.5451
2020,2,California,All,All,All,All,75-84,All,568784,814911,310634,0.5461
2020,2,California,All,All,All,All,85 and over,All,273006,377571,146119,0.5352
2020,2,California,All,All,All,All,All,All,1896960,2925700,1048037,0.5525
2020,2,California,All,All,All,All,All,Rural,211599,326970,102636,0.485
2020,2,California,All,All,All,All,All,Unknown,,,,
2020,2,California,All,All,All,All,All,Urban,1684370,2596271,944917,0.561
2020,2,California,All,All,All,Disabled,All,All,217679,341327,135058,0.6204
2020,2,California,All,All,All,ESRD,All,All,39508,41359,21200,0.5366
2020,2,California,All,All,Female,All,All,All,1069713,1595293,609761,0.57
2020,2,California,All,All,Male,All,All,All,827247,1330407,438276,0.5298
2020,2,California,All,American Indian/Alaska Native,All,All,All,All,8494,12638,4416,0.5199
2020,2,California,All,Asian/Pacific Islander,All,All,All,All,217602,359711,125552,0.577
2020,2,California,All,Black/African American,All,All,All,All,97094,154695,57947,0.5968
2020,2,California,All,Hispanic,All,All,All,All,301060,520883,168987,0.5613
2020,2,California,All,Non-Hispanic White,All,All,All,All,1203039,1763507,651333,0.5414
2020,2,California,All,Other/Unknown,All,All,All,All,,,,
2020,2,California,Medicare & Medicaid,All,All,All,All,All,666524,961777,401418,0.6023
2020,2,California,Medicare Only,All,All,All,All,All,1230436,1963923,646619,0.5255
2020,2,Colorado,All,All,All,Aged,All,All,247622,392640,105511,0.4261
2020,2,Colorado,All,All,All,All,0-64,All,33546,51376,20137,0.6003
2020,2,Colorado,All,All,All,All,65-74,All,138717,236004,59060,0.4258
2020,2,Colorado,All,All,All,All,75-84,All,77915,113484,32843,0.4215
2020,2,Colorado,All,All,All,All,85 and over,All,32704,44928,14473,0.4425
2020,2,Colorado,All,All,All,All,All,All,282882,445792,126513,0.4472
2020,2,Colorado,All,All,All,All,All,Rural,67510,112763,24337,0.3605
2020,2,Colorado,All,All,All,All,All,Unknown,,,,
2020,2,Colorado,All,All,All,All,All,Urban,215192,332686,102103,0.4745
2020,2,Colorado,All,All,All,Disabled,All,All,31804,49439,19244,0.6051
2020,2,Colorado,All,All,All,ESRD,All,All,3456,3713,1758,0.5087
2020,2,Colorado,All,All,Female,All,All,All,156459,235792,72220,0.4616
2020,2,Colorado,All,All,Male,All,All,All,126423,209999,54293,0.4295
2020,2,Colorado,All,American Indian/Alaska Native,All,All,All,All,885,1408,431,0.487
2020,2,Colorado,All,Asian/Pacific Islander,All,All,All,All,4348,8048,2072,0.4765
2020,2,Colorado,All,Black/African American,All,All,All,All,7516,12396,4115,0.5475
2020,2,Colorado,All,Hispanic,All,All,All,All,23340,41245,11063,0.474
2020,2,Colorado,All,Non-Hispanic White,All,All,All,All,237516,367226,104778,0.4411
2020,2,Colorado,All,Other/Unknown,All,All,All,All,,,,
2020,2,Colorado,Medicare & Medicaid,All,All,All,All,All,49855,72909,28292,0.5675
2020,2,Colorado,Medicare Only,All,All,All,All,All,233027,372883,98221,0.4215
2020,2,Connecticut,All,All,All,Aged,All,All,186144,268536,113741,0.611
2020,2,Connecticut,All,All,All,All,0-64,All,32382,44597,25054,0.7737
2020,2,Connecticut,All,All,All,All,65-74,All,79489,124782,50417,0.6343
2020,2,Connecticut,All,All,All,All,75-84,All,67321,91879,41043,0.6097
2020,2,Connecticut,All,All,All,All,85 and over,All,41193,53741,23431,0.5688
2020,2,Connecticut,All,All,All,All,All,All,220385,314999,139945,0.635
2020,2,Connecticut,All,All,All,All,All,Rural,9447,13943,5609,0.5937
2020,2,Connecticut,All,All,All,All,All,Unknown,,,,
2020,2,Connecticut,All,All,All,All,All,Urban,210898,300947,134315,0.6369
2020,2,Connecticut,All,All,All,Disabled,All,All,30849,42964,24025,0.7788
2020,2,Connecticut,All,All,All,ESRD,All,All,3392,3499,2179,0.6424
2020,2,Connecticut,All,All,Female,All,All,All,126266,175976,81570,0.646
2020,2,Connecticut,All,All,Male,All,All,All,94119,139023,58375,0.6202
2020,2,Connecticut,All,American Indian/Alaska Native,All,All,All,All,220,294,172,0.7818
2020,2,Connecticut,All,Asian/Pacific Islander,All,All,All,All,3454,6369,2180,0.6312
2020,2,Connecticut,All,Black/African American,All,All,All,All,13230,19603,9105,0.6882
2020,2,Connecticut,All,Hispanic,All,All,All,All,13444,20080,9698,0.7214
2020,2,Connecticut,All,Non-Hispanic White,All,All,All,All,182072,256129,113732,0.6247
2020,2,Connecticut,All,Other/Unknown,All,All,All,All,,,,
2020,2,Connecticut,Medicare & Medicaid,All,All,All,All,All,69681,92570,48306,0.6932
2020,2,Connecticut,Medicare Only,All,All,All,All,All,150704,222429,91639,0.6081
2020,2,Delaware,All,All,All,Aged,All,All,100818,140653,60787,0.6029
2020,2,Delaware,All,All,All,All,0-64,All,12245,17038,8938,0.7299
2020,2,Delaware,All,All,All,All,65-74,All,53260,78173,32757,0.615
2020,2,Delaware,All,All,All,All,75-84,All,35053,46207,21194,0.6046
2020,2,Delaware,All,All,All,All,85 and over,All,13378,17159,7426,0.5551
2020,2,Delaware,All,All,All,All,All,All,113936,158577,70315,0.6171
2020,2,Delaware,All,All,All,All,All,Rural,35461,47880,21233,0.5988
2020,2,Delaware,All,All,All,All,All,Unknown,,,,
2020,2,Delaware,All,All,All,All,All,Urban,78438,110630,49058,0.6254
2020,2,Delaware,All,All,All,Disabled,All,All,11532,16275,8486,0.7359
2020,2,Delaware,All,All,All,ESRD,All,All,1586,1649,1042,0.657
2020,2,Delaware,All,All,Female,All,All,All,64319,88197,40437,0.6287
2020,2,Delaware,All,All,Male,All,All,All,49617,70381,29878,0.6022
2020,2,Delaware,All,American Indian/Alaska Native,All,All,All,All,46,64,36,0.7826
2020,2,Delaware,All,Asian/Pacific Islander,All,All,All,All,1458,2615,929,0.6372
2020,2,Delaware,All,Black/African American,All,All,All,All,15504,22199,10453,0.6742
2020,2,Delaware,All,Hispanic,All,All,All,All,2413,3739,1637,0.6784
2020,2,Delaware,All,Non-Hispanic White,All,All,All,All,91308,125198,55356,0.6063
2020,2,Delaware,All,Other/Unknown,All,All,All,All,,,,
2020,2,Delaware,Medicare & Medicaid,All,All,All,All,All,17031,22991,11436,0.6715
2020,2,Delaware,Medicare Only,All,All,All,All,All,96905,135586,58879,0.6076
2020,2,District Of Columbia,All,All,All,Aged,All,All,29362,47825,17384,0.5921
2020,2,District Of Columbia,All,All,All,All,0-64,All,6061,9277,3876,0.6395
2020,2,District Of Columbia,All,All,All,All,65-74,All,14358,24802,8617,0.6002
2020,2,District Of Columbia,All,All,All,All,75-84,All,10305,15701,6094,0.5914
2020,2,District Of Columbia,All,All,All,All,85 and over,All,5409,8039,3056,0.565
2020,2,District Of Columbia,All,All,All,All,All,All,36133,57819,21643,0.599
2020,2,District Of Columbia,All,All,All,All,All,Rural,,,,
2020,2,District Of Columbia,All,All,All,All,All,Unknown,,,,
2020,2,District Of Columbia,All,All,All,All,All,Urban,36126,57791,21640,0.599
2020,2,District Of Columbia,All,All,All,Disabled,All,All,5388,8566,3491,0.6479
2020,2,District Of Columbia,All,All,All,ESRD,All,All,1383,1428,768,0.5553
2020,2,District Of Columbia,All,All,Female,All,All,All,21374,33090,13317,0.623
2020,2,District Of Columbia,All,All,Male,All,All,All,14759,24729,8326,0.5641
2020,2,District Of Columbia,All,American Indian/Alaska Native,All,All,All,All,11,19,,
2020,2,District Of Columbia,All,Asian/Pacific Islander,All,All,All,All,534,1111,328,0.6142
2020,2,District Of Columbia,All,Black/African American,All,All,All,All,21797,33897,13438,0.6165
2020,2,District Of Columbia,All,Hispanic,All,All,All,All,1403,2626,961,0.685
2020,2,District Of Columbia,All,Non-Hispanic White,All,All,All,All,11237,18147,6242,0.5555
2020,2,District Of Columbia,All,Other/Unknown,All,All,All,All,,,,
2020,2,District Of Columbia,Medicare & Medicaid,All,All,All,All,All,15525,22383,9739,0.6273
2020,2,District Of Columbia,Medicare Only,All,All,All,All,All,20608,35436,11904,0.5776
2020,2,Florida,All,All,All,Aged,All,All,1426765,1897114,599127,0.4199
2020,2,Florida,All,All,All,All,0-64,All,146980,208959,77632,0.5282
2020,2,Florida,All,All,All,All,65-74,All,676047,967264,286180,0.4233
2020,2,Florida,All,All,All,All,75-84,All,519960,648691,220009,0.4231
2020,2,Florida,All,All,All,All,85 and over,All,242917,293468,99550,0.4098
2020,2,Florida,All,All,All,All,All,All,1585904,2118382,683371,0.4309
2020,2,Florida,All,All,All,All,All,Rural,60740,85222,21225,0.3494
2020,2,Florida,All,All,All,All,All,Unknown,,,,
2020,2,Florida,All,All,All,All,All,Urban,1522412,2028493,661199,0.4343
2020,2,Florida,All,All,All,Disabled,All,All,135231,196504,71671,0.53
2020,2,Florida,All,All,All,ESRD,All,All,23908,24763,12573,0.5259
2020,2,Florida,All,All,Female,All,All,All,887561,1157545,391970,0.4416
2020,2,Florida,All,All,Male,All,All,All,698343,960837,291401,0.4173
2020,2,Florida,All,American Indian/Alaska Native,All,All,All,All,1062,1513,427,0.4021
2020,2,Florida,All,Asian/Pacific Islander,All,All,All,All,16878,28603,6991,0.4142
2020,2,Florida,All,Black/African American,All,All,All,All,102935,150126,45771,0.4447
2020,2,Florida,All,Hispanic,All,All,All,All,115363,165895,60661,0.5258
2020,2,Florida,All,Non-Hispanic White,All,All,All,All,1308669,1713008,551727,0.4216
2020,2,Florida,All,Other/Unknown,All,All,All,All,,,,
2020,2,Florida,Medicare & Medicaid,All,All,All,All,All,236843,307811,116526,0.492
2020,2,Florida,Medicare Only,All,All,All,All,All,1349061,1810570,566845,0.4202
2020,2,Georgia,All,All,All,Aged,All,All,526408,747107,196871,0.374
2020,2,Georgia,All,All,All,All,0-64,All,87133,126492,40540,0.4653
2020,2,Georgia,All,All,All,All,65-74,All,278157,416103,105079,0.3778
2020,2,Georgia,All,All,All,All,75-84,All,183229,242197,68316,0.3728
2020,2,Georgia,All,All,All,All,85 and over,All,72217,96125,26525,0.3673
2020,2,Georgia,All,All,All,All,All,All,620736,880917,240460,0.3874
2020,2,Georgia,All,All,All,All,All,Rural,133781,185326,45816,0.3425
2020,2,Georgia,All,All,All,All,All,Unknown,,,,
2020,2,Georgia,All,All,All,All,All,Urban,486429,694760,194479,0.3998
2020,2,Georgia,All,All,All,Disabled,All,All,77331,116067,36649,0.4739
2020,2,Georgia,All,All,All,ESRD,All,All,16997,17743,6940,0.4083
2020,2,Georgia,All,All,Female,All,All,All,350113,482462,142364,0.4066
2020,2,Georgia,All,All,Male,All,All,All,270623,398455,98096,0.3625
2020,2,Georgia,All,American Indian/Alaska Native,All,All,All,All,307,458,130,0.4235
2020,2,Georgia,All,Asian/Pacific Islander,All,All,All,All,9191,16631,3717,0.4044
2020,2,Georgia,All,Black/African American,All,All,All,All,115291,174970,46888,0.4067
2020,2,Georgia,All,Hispanic,All,All,All,All,10767,19034,4196,0.3897
2020,2,Georgia,All,Non-Hispanic White,All,All,All,All,473035,650904,180782,0.3822
2020,2,Georgia,All,Other/Unknown,All,All,All,All,,,,
2020,2,Georgia,Medicare & Medicaid,All,All,All,All,All,119208,160581,51009,0.4279
2020,2,Georgia,Medicare Only,All,All,All,All,All,501528,720337,189451,0.3777
2020,2,Hawaii,All,All,All,Aged,All,All,62529,99159,27263,0.436
2020,2,Hawaii,All,All,All,All,0-64,All,5536,9048,2693,0.4865
2020,2,Hawaii,All,All,All,All,65-74,All,31396,53806,13305,0.4238
2020,2,Hawaii,All,All,All,All,75-84,All,20799,30245,9297,0.447
2020,2,Hawaii,All,All,All,All,85 and over,All,11427,16242,5183,0.4536
2020,2,Hawaii,All,All,All,All,All,All,69158,109340,30478,0.4407
2020,2,Hawaii,All,All,All,All,All,Rural,21934,36292,8289,0.3779
2020,2,Hawaii,All,All,All,All,All,Unknown,,,,
2020,2,Hawaii,All,All,All,All,All,Urban,47214,72982,22186,0.4699
2020,2,Hawaii,All,All,All,Disabled,All,All,4406,7819,2165,0.4914
2020,2,Hawaii,All,All,All,ESRD,All,All,2223,2362,1050,0.4723
2020,2,Hawaii,All,All,Female,All,All,All,37475,57546,16957,0.4525
2020,2,Hawaii,All,All,Male,All,All,All,31683,51794,13521,0.4268
2020,2,Hawaii,All,American Indian/Alaska Native,All,All,All,All,85,131,43,0.5059
2020,2,Hawaii,All,Asian/Pacific Islander,All,All,All,All,33888,51846,14873,0.4389
2020,2,Hawaii,All,Black/African American,All,All,All,All,609,1253,278,0.4565
2020,2,Hawaii,All,Hispanic,All,All,All,All,3697,6395,1550,0.4193
2020,2,Hawaii,All,Non-Hispanic White,All,All,All,All,21605,35220,9597,0.4442
2020,2,Hawaii,All,Other/Unknown,All,All,All,All,,,,
2020,2,Hawaii,Medicare & Medicaid,All,All,All,All,All,8097,12668,3404,0.4204
2020,2,Hawaii,Medicare Only,All,All,All,All,All,61061,96672,27074,0.4434
2020,2,Idaho,All,All,All,Aged,All,All,106279,168720,30241,0.2845
2020,2,Idaho,All,All,All,All,0-64,All,16492,24882,7694,0.4665
2020,2,Idaho,All,All,All,All,65-74,All,56955,97052,16369,0.2874
2020,2,Idaho,All,All,All,All,75-84,All,35921,52194,10170,0.2831
2020,2,Idaho,All,All,All,All,85 and over,All,14084,20188,3987,0.2831
2020,2,Idaho,All,All,All,All,All,All,123452,194316,38220,0.3096
2020,2,Idaho,All,All,All,All,All,Rural,50175,83149,13495,0.269
2020,2,Idaho,All,All,All,All,All,Unknown,,,,
2020,2,Idaho,All,All,All,All,All,Urban,73262,111132,24721,0.3374
2020,2,Idaho,All,All,All,Disabled,All,All,15836,24168,7377,0.4658
2020,2,Idaho,All,All,All,ESRD,All,All,1337,1428,602,0.4503
2020,2,Idaho,All,All,Female,All,All,All,67562,100820,21891,0.324
2020,2,Idaho,All,All,Male,All,All,All,55890,93496,16329,0.2922
2020,2,Idaho,All,American Indian/Alaska Native,All,All,All,All,1138,1734,369,0.3243
2020,2,Idaho,All,Asian/Pacific Islander,All,All,All,All,858,1528,276,0.3217
2020,2,Idaho,All,Black/African American,All,All,All,All,326,549,143,0.4387
2020,2,Idaho,All,Hispanic,All,All,All,All,4306,7377,1306,0.3033
2020,2,Idaho,All,Non-Hispanic White,All,All,All,All,114074,178448,35298,0.3094
2020,2,Idaho,All,Other/Unknown,All,All,All,All,,,,
2020,2,Idaho,Medicare & Medicaid,All,All,All,All,All,21231,30892,8932,0.4207
2020,2,Idaho,Medicare Only,All,All,All,All,All,102221,163424,29288,0.2865
2020,2,Illinois,All,All,All,Aged,All,All,801621,1205101,357632,0.4461
2020,2,Illinois,All,All,All,All,0-64,All,115143,167584,68442,0.5944
2020,2,Illinois,All,All,All,All,65-74,All,393752,640353,175544,0.4458
2020,2,Illinois,All,All,All,All,75-84,All,278992,390513,125501,0.4498
2020,2,Illinois,All,All,All,All,85 and over,All,137869,183312,61952,0.4494
2020,2,Illinois,All,All,All,All,All,All,925756,1381763,431439,0.466
2020,2,Illinois,All,All,All,All,All,Rural,174438,258666,55656,0.3191
2020,2,Illinois,All,All,All,All,All,Unknown,,,,
2020,2,Illinois,All,All,All,All,All,Urban,751076,1122525,375657,0.5002
2020,2,Illinois,All,All,All,Disabled,All,All,108184,160077,64289,0.5943
2020,2,Illinois,All,All,All,ESRD,All,All,15951,16585,9518,0.5967
2020,2,Illinois,All,All,Female,All,All,All,527956,768392,253886,0.4809
2020,2,Illinois,All,All,Male,All,All,All,397800,613371,177553,0.4463
2020,2,Illinois,All,American Indian/Alaska Native,All,All,All,All,376,552,210,0.5585
2020,2,Illinois,All,Asian/Pacific Islander,All,All,All,All,21500,38480,11430,0.5316
2020,2,Illinois,All,Black/African American,All,All,All,All,91559,135193,56795,0.6203
2020,2,Illinois,All,Hispanic,All,All,All,All,45713,80801,25685,0.5619
2020,2,Illinois,All,Non-Hispanic White,All,All,All,All,743993,1089363,326812,0.4393
2020,2,Illinois,All,Other/Unknown,All,All,All,All,,,,
2020,2,Illinois,Medicare & Medicaid,All,All,All,All,All,193224,259224,112500,0.5822
